,Date_Time,CO(GT)
4042,2004-08-26 04:00:00,2.1527495439145157
4043,2004-08-26 05:00:00,0.5
4044,2004-08-26 06:00:00,1.0
4045,2004-08-26 07:00:00,1.9
4046,2004-08-26 08:00:00,2.6
4047,2004-08-26 09:00:00,1.7
4048,2004-08-26 10:00:00,1.7
4049,2004-08-26 11:00:00,1.4
4050,2004-08-26 12:00:00,1.6
4051,2004-08-26 13:00:00,1.3
4052,2004-08-26 14:00:00,0.9
4053,2004-08-26 15:00:00,1.4
4054,2004-08-26 16:00:00,1.0
4055,2004-08-26 17:00:00,2.2
4056,2004-08-26 18:00:00,1.9
4057,2004-08-26 19:00:00,2.1
4058,2004-08-26 20:00:00,1.7
4059,2004-08-26 21:00:00,1.0
4060,2004-08-26 22:00:00,1.1
4061,2004-08-26 23:00:00,0.7
4062,2004-08-27 00:00:00,1.3
4063,2004-08-27 01:00:00,1.3
4064,2004-08-27 02:00:00,1.0
4065,2004-08-27 03:00:00,0.7
4066,2004-08-27 04:00:00,0.6
4067,2004-08-27 05:00:00,0.7
4068,2004-08-27 06:00:00,1.1
4069,2004-08-27 07:00:00,2.4
4070,2004-08-27 08:00:00,2.4
4071,2004-08-27 09:00:00,2.3
4072,2004-08-27 10:00:00,2.2
4073,2004-08-27 11:00:00,1.8
4074,2004-08-27 12:00:00,2.0
4075,2004-08-27 13:00:00,1.5
4076,2004-08-27 14:00:00,1.4
4077,2004-08-27 15:00:00,1.5
4078,2004-08-27 16:00:00,1.6
4079,2004-08-27 17:00:00,1.9
4080,2004-08-27 18:00:00,2.0
4081,2004-08-27 19:00:00,2.3
4082,2004-08-27 20:00:00,2.4
4083,2004-08-27 21:00:00,1.8
4084,2004-08-27 22:00:00,1.7
4085,2004-08-27 23:00:00,1.2
4086,2004-08-28 00:00:00,0.8
4087,2004-08-28 01:00:00,0.7
4088,2004-08-28 02:00:00,0.6
4089,2004-08-28 03:00:00,0.6
4090,2004-08-28 04:00:00,0.6
4091,2004-08-28 05:00:00,0.4
4092,2004-08-28 06:00:00,0.5
4093,2004-08-28 07:00:00,0.7
4094,2004-08-28 08:00:00,1.2
4095,2004-08-28 09:00:00,1.7
4096,2004-08-28 10:00:00,1.8
4097,2004-08-28 11:00:00,1.5
4098,2004-08-28 12:00:00,1.2
4099,2004-08-28 13:00:00,1.1
4100,2004-08-28 14:00:00,2.1527495439145157
4101,2004-08-28 15:00:00,2.1527495439145157
4102,2004-08-28 16:00:00,2.1527495439145157
4103,2004-08-28 17:00:00,2.1527495439145157
4104,2004-08-28 18:00:00,2.1527495439145157
4105,2004-08-28 19:00:00,2.1527495439145157
4106,2004-08-28 20:00:00,2.1527495439145157
4107,2004-08-28 21:00:00,2.1527495439145157
4108,2004-08-28 22:00:00,2.1527495439145157
4109,2004-08-28 23:00:00,2.1527495439145157
4110,2004-08-29 00:00:00,2.1527495439145157
4111,2004-08-29 01:00:00,2.1527495439145157
4112,2004-08-29 02:00:00,2.1527495439145157
4113,2004-08-29 03:00:00,2.1527495439145157
4114,2004-08-29 04:00:00,2.1527495439145157
4115,2004-08-29 05:00:00,2.1527495439145157
4116,2004-08-29 06:00:00,2.1527495439145157
4117,2004-08-29 07:00:00,2.1527495439145157
4118,2004-08-29 08:00:00,2.1527495439145157
4119,2004-08-29 09:00:00,2.1527495439145157
4120,2004-08-29 10:00:00,2.1527495439145157
4121,2004-08-29 11:00:00,2.1527495439145157
4122,2004-08-29 12:00:00,2.1527495439145157
4123,2004-08-29 13:00:00,2.1527495439145157
4124,2004-08-29 14:00:00,2.1527495439145157
4125,2004-08-29 15:00:00,2.1527495439145157
4126,2004-08-29 16:00:00,2.1527495439145157
4127,2004-08-29 17:00:00,2.1527495439145157
4128,2004-08-29 18:00:00,2.1527495439145157
4129,2004-08-29 19:00:00,2.1527495439145157
4130,2004-08-29 20:00:00,2.1527495439145157
4131,2004-08-29 21:00:00,2.1527495439145157
4132,2004-08-29 22:00:00,2.1527495439145157
4133,2004-08-29 23:00:00,2.1527495439145157
4134,2004-08-30 00:00:00,2.1527495439145157
4135,2004-08-30 01:00:00,2.1527495439145157
4136,2004-08-30 02:00:00,2.1527495439145157
4137,2004-08-30 03:00:00,2.1527495439145157
4138,2004-08-30 04:00:00,2.1527495439145157
4139,2004-08-30 05:00:00,2.1527495439145157
4140,2004-08-30 06:00:00,2.1527495439145157
4141,2004-08-30 07:00:00,2.1527495439145157
4142,2004-08-30 08:00:00,2.1527495439145157
4143,2004-08-30 09:00:00,2.1527495439145157
4144,2004-08-30 10:00:00,2.1527495439145157
4145,2004-08-30 11:00:00,2.1527495439145157
4146,2004-08-30 12:00:00,2.1527495439145157
4147,2004-08-30 13:00:00,2.1527495439145157
4148,2004-08-30 14:00:00,2.1527495439145157
4149,2004-08-30 15:00:00,2.1527495439145157
4150,2004-08-30 16:00:00,2.1527495439145157
4151,2004-08-30 17:00:00,2.1527495439145157
4152,2004-08-30 18:00:00,2.1527495439145157
4153,2004-08-30 19:00:00,2.1527495439145157
4154,2004-08-30 20:00:00,2.1527495439145157
4155,2004-08-30 21:00:00,2.1527495439145157
4156,2004-08-30 22:00:00,2.1527495439145157
4157,2004-08-30 23:00:00,2.1527495439145157
4158,2004-08-31 00:00:00,2.1527495439145157
4159,2004-08-31 01:00:00,2.1527495439145157
4160,2004-08-31 02:00:00,2.1527495439145157
4161,2004-08-31 03:00:00,2.1527495439145157
4162,2004-08-31 04:00:00,2.1527495439145157
4163,2004-08-31 05:00:00,2.1527495439145157
4164,2004-08-31 06:00:00,2.1527495439145157
4165,2004-08-31 07:00:00,2.1527495439145157
4166,2004-08-31 08:00:00,2.1527495439145157
4167,2004-08-31 09:00:00,2.1527495439145157
4168,2004-08-31 10:00:00,2.1527495439145157
4169,2004-08-31 11:00:00,2.1527495439145157
4170,2004-08-31 12:00:00,2.1527495439145157
4171,2004-08-31 13:00:00,2.1527495439145157
4172,2004-08-31 14:00:00,2.9
4173,2004-08-31 15:00:00,1.9
4174,2004-08-31 16:00:00,1.4
4175,2004-08-31 17:00:00,2.0
4176,2004-08-31 18:00:00,2.7
4177,2004-08-31 19:00:00,2.8
4178,2004-08-31 20:00:00,2.0
4179,2004-08-31 21:00:00,2.1
4180,2004-08-31 22:00:00,2.0
4181,2004-08-31 23:00:00,1.8
4182,2004-09-01 00:00:00,1.9
4183,2004-09-01 01:00:00,1.3
4184,2004-09-01 02:00:00,0.7
4185,2004-09-01 03:00:00,0.5
4186,2004-09-01 04:00:00,0.5
4187,2004-09-01 05:00:00,0.6
4188,2004-09-01 06:00:00,1.3
4189,2004-09-01 07:00:00,3.6
4190,2004-09-01 08:00:00,4.9
4191,2004-09-01 09:00:00,3.9
4192,2004-09-01 10:00:00,2.2
4193,2004-09-01 11:00:00,1.9
4194,2004-09-01 12:00:00,2.2
4195,2004-09-01 13:00:00,2.0
4196,2004-09-01 14:00:00,1.7
4197,2004-09-01 15:00:00,2.0
4198,2004-09-01 16:00:00,2.1
4199,2004-09-01 17:00:00,3.2
4200,2004-09-01 18:00:00,4.0
4201,2004-09-01 19:00:00,4.4
4202,2004-09-01 20:00:00,3.0
4203,2004-09-01 21:00:00,2.2
4204,2004-09-01 22:00:00,1.7
4205,2004-09-01 23:00:00,1.9
4206,2004-09-02 00:00:00,2.0
4207,2004-09-02 01:00:00,1.5
4208,2004-09-02 02:00:00,0.8
4209,2004-09-02 03:00:00,0.6
4210,2004-09-02 04:00:00,0.6
4211,2004-09-02 05:00:00,0.7
4212,2004-09-02 06:00:00,0.8
4213,2004-09-02 07:00:00,2.9
4214,2004-09-02 08:00:00,5.2
4215,2004-09-02 09:00:00,3.3
4216,2004-09-02 10:00:00,2.1527495439145157
4217,2004-09-02 11:00:00,2.1527495439145157
4218,2004-09-02 12:00:00,2.1527495439145157
4219,2004-09-02 13:00:00,2.1527495439145157
4220,2004-09-02 14:00:00,2.1527495439145157
4221,2004-09-02 15:00:00,2.1527495439145157
4222,2004-09-02 16:00:00,2.1527495439145157
4223,2004-09-02 17:00:00,2.1527495439145157
4224,2004-09-02 18:00:00,2.1527495439145157
4225,2004-09-02 19:00:00,2.1527495439145157
4226,2004-09-02 20:00:00,2.1527495439145157
4227,2004-09-02 21:00:00,2.1527495439145157
4228,2004-09-02 22:00:00,2.1527495439145157
4229,2004-09-02 23:00:00,2.1527495439145157
4230,2004-09-03 00:00:00,2.1527495439145157
4231,2004-09-03 01:00:00,2.1527495439145157
4232,2004-09-03 02:00:00,2.1527495439145157
4233,2004-09-03 03:00:00,2.1527495439145157
4234,2004-09-03 04:00:00,2.1527495439145157
4235,2004-09-03 05:00:00,2.1527495439145157
4236,2004-09-03 06:00:00,2.1527495439145157
4237,2004-09-03 07:00:00,2.1527495439145157
4238,2004-09-03 08:00:00,2.1527495439145157
4239,2004-09-03 09:00:00,2.1527495439145157
4240,2004-09-03 10:00:00,2.1527495439145157
4241,2004-09-03 11:00:00,2.1527495439145157
4242,2004-09-03 12:00:00,2.1527495439145157
4243,2004-09-03 13:00:00,2.1527495439145157
4244,2004-09-03 14:00:00,2.1527495439145157
4245,2004-09-03 15:00:00,2.1527495439145157
4246,2004-09-03 16:00:00,2.1527495439145157
4247,2004-09-03 17:00:00,4.6
4248,2004-09-03 18:00:00,4.3
4249,2004-09-03 19:00:00,4.9
4250,2004-09-03 20:00:00,4.0
4251,2004-09-03 21:00:00,2.6
4252,2004-09-03 22:00:00,1.3
4253,2004-09-03 23:00:00,1.5
4254,2004-09-04 00:00:00,2.2
4255,2004-09-04 01:00:00,1.2
4256,2004-09-04 02:00:00,0.9
4257,2004-09-04 03:00:00,0.8
4258,2004-09-04 04:00:00,0.8
4259,2004-09-04 05:00:00,0.8
4260,2004-09-04 06:00:00,1.0
4261,2004-09-04 07:00:00,1.7
4262,2004-09-04 08:00:00,1.9
4263,2004-09-04 09:00:00,2.0
4264,2004-09-04 10:00:00,2.2
4265,2004-09-04 11:00:00,2.3
4266,2004-09-04 12:00:00,2.3
4267,2004-09-04 13:00:00,1.8
4268,2004-09-04 14:00:00,1.4
4269,2004-09-04 15:00:00,1.6
4270,2004-09-04 16:00:00,2.3
4271,2004-09-04 17:00:00,2.4
4272,2004-09-04 18:00:00,2.1
4273,2004-09-04 19:00:00,1.8
4274,2004-09-04 20:00:00,1.7
4275,2004-09-04 21:00:00,1.9
4276,2004-09-04 22:00:00,1.6
4277,2004-09-04 23:00:00,2.6
4278,2004-09-05 00:00:00,5.8
4279,2004-09-05 01:00:00,3.0
4280,2004-09-05 02:00:00,1.5
4281,2004-09-05 03:00:00,0.9
4282,2004-09-05 04:00:00,1.1
4283,2004-09-05 05:00:00,0.9
4284,2004-09-05 06:00:00,0.7
4285,2004-09-05 07:00:00,0.6
4286,2004-09-05 08:00:00,0.7
4287,2004-09-05 09:00:00,0.8
4288,2004-09-05 10:00:00,0.9
4289,2004-09-05 11:00:00,1.0
4290,2004-09-05 12:00:00,0.9
4291,2004-09-05 13:00:00,0.7
4292,2004-09-05 14:00:00,0.6
4293,2004-09-05 15:00:00,0.6
4294,2004-09-05 16:00:00,0.8
4295,2004-09-05 17:00:00,0.9
4296,2004-09-05 18:00:00,1.1
4297,2004-09-05 19:00:00,1.7
4298,2004-09-05 20:00:00,1.5
4299,2004-09-05 21:00:00,1.6
4300,2004-09-05 22:00:00,1.7
4301,2004-09-05 23:00:00,1.3
4302,2004-09-06 00:00:00,1.3
4303,2004-09-06 01:00:00,1.0
4304,2004-09-06 02:00:00,0.6
4305,2004-09-06 03:00:00,0.5
4306,2004-09-06 04:00:00,2.1527495439145157
4307,2004-09-06 05:00:00,0.4
4308,2004-09-06 06:00:00,0.7
4309,2004-09-06 07:00:00,1.8
4310,2004-09-06 08:00:00,1.9
4311,2004-09-06 09:00:00,1.7
4312,2004-09-06 10:00:00,1.3
4313,2004-09-06 11:00:00,1.4
4314,2004-09-06 12:00:00,1.3
4315,2004-09-06 13:00:00,1.4
4316,2004-09-06 14:00:00,1.2
4317,2004-09-06 15:00:00,1.3
4318,2004-09-06 16:00:00,1.5
4319,2004-09-06 17:00:00,2.3
4320,2004-09-06 18:00:00,2.6
4321,2004-09-06 19:00:00,2.9
4322,2004-09-06 20:00:00,1.8
4323,2004-09-06 21:00:00,1.3
4324,2004-09-06 22:00:00,1.3
4325,2004-09-06 23:00:00,1.2
4326,2004-09-07 00:00:00,1.2
4327,2004-09-07 01:00:00,0.8
4328,2004-09-07 02:00:00,0.6
4329,2004-09-07 03:00:00,0.6
4330,2004-09-07 04:00:00,0.6
4331,2004-09-07 05:00:00,0.7
4332,2004-09-07 06:00:00,1.3
4333,2004-09-07 07:00:00,2.5
4334,2004-09-07 08:00:00,3.4
4335,2004-09-07 09:00:00,2.1
4336,2004-09-07 10:00:00,2.2
4337,2004-09-07 11:00:00,1.7
4338,2004-09-07 12:00:00,2.1
4339,2004-09-07 13:00:00,2.2
4340,2004-09-07 14:00:00,1.4
4341,2004-09-07 15:00:00,1.4
4342,2004-09-07 16:00:00,1.6
4343,2004-09-07 17:00:00,2.3
4344,2004-09-07 18:00:00,3.3
4345,2004-09-07 19:00:00,4.1
4346,2004-09-07 20:00:00,3.3
4347,2004-09-07 21:00:00,2.2
4348,2004-09-07 22:00:00,2.1527495439145157
4349,2004-09-07 23:00:00,2.1527495439145157
4350,2004-09-08 00:00:00,2.1527495439145157
4351,2004-09-08 01:00:00,2.1527495439145157
4352,2004-09-08 02:00:00,2.1527495439145157
4353,2004-09-08 03:00:00,2.1527495439145157
4354,2004-09-08 04:00:00,2.1527495439145157
4355,2004-09-08 05:00:00,2.1527495439145157
4356,2004-09-08 06:00:00,2.1527495439145157
4357,2004-09-08 07:00:00,2.1527495439145157
4358,2004-09-08 08:00:00,2.1527495439145157
4359,2004-09-08 09:00:00,2.1527495439145157
4360,2004-09-08 10:00:00,2.1527495439145157
4361,2004-09-08 11:00:00,2.1527495439145157
4362,2004-09-08 12:00:00,2.1527495439145157
4363,2004-09-08 13:00:00,2.1527495439145157
4364,2004-09-08 14:00:00,2.1527495439145157
4365,2004-09-08 15:00:00,2.1527495439145157
4366,2004-09-08 16:00:00,2.1527495439145157
4367,2004-09-08 17:00:00,3.4
4368,2004-09-08 18:00:00,4.0
4369,2004-09-08 19:00:00,4.7
4370,2004-09-08 20:00:00,3.8
4371,2004-09-08 21:00:00,2.8
4372,2004-09-08 22:00:00,2.6
4373,2004-09-08 23:00:00,2.0
4374,2004-09-09 00:00:00,1.4
4375,2004-09-09 01:00:00,1.2
4376,2004-09-09 02:00:00,0.6
4377,2004-09-09 03:00:00,0.3
4378,2004-09-09 04:00:00,0.2
4379,2004-09-09 05:00:00,0.4
4380,2004-09-09 06:00:00,0.6
4381,2004-09-09 07:00:00,3.0
4382,2004-09-09 08:00:00,3.2
4383,2004-09-09 09:00:00,3.5
4384,2004-09-09 10:00:00,3.1
4385,2004-09-09 11:00:00,2.2
4386,2004-09-09 12:00:00,1.7
4387,2004-09-09 13:00:00,2.0
4388,2004-09-09 14:00:00,2.5
4389,2004-09-09 15:00:00,2.4
4390,2004-09-09 16:00:00,2.9
4391,2004-09-09 17:00:00,4.2
4392,2004-09-09 18:00:00,5.4
4393,2004-09-09 19:00:00,4.3
4394,2004-09-09 20:00:00,3.6
4395,2004-09-09 21:00:00,2.0
4396,2004-09-09 22:00:00,1.5
4397,2004-09-09 23:00:00,1.5
4398,2004-09-10 00:00:00,1.2
4399,2004-09-10 01:00:00,1.0
4400,2004-09-10 02:00:00,0.5
4401,2004-09-10 03:00:00,0.5
4402,2004-09-10 04:00:00,0.4
4403,2004-09-10 05:00:00,0.5
4404,2004-09-10 06:00:00,0.7
4405,2004-09-10 07:00:00,2.4
4406,2004-09-10 08:00:00,4.1
4407,2004-09-10 09:00:00,3.0
4408,2004-09-10 10:00:00,2.0
4409,2004-09-10 11:00:00,2.5
4410,2004-09-10 12:00:00,2.4
4411,2004-09-10 13:00:00,2.6
4412,2004-09-10 14:00:00,1.9
4413,2004-09-10 15:00:00,2.1
4414,2004-09-10 16:00:00,2.5
4415,2004-09-10 17:00:00,2.7
4416,2004-09-10 18:00:00,3.3
4417,2004-09-10 19:00:00,3.2
4418,2004-09-10 20:00:00,2.6
4419,2004-09-10 21:00:00,1.4
4420,2004-09-10 22:00:00,1.6
4421,2004-09-10 23:00:00,1.7
4422,2004-09-11 00:00:00,1.6
4423,2004-09-11 01:00:00,2.1527495439145157
4424,2004-09-11 02:00:00,2.1527495439145157
4425,2004-09-11 03:00:00,2.1527495439145157
4426,2004-09-11 04:00:00,2.1527495439145157
4427,2004-09-11 05:00:00,2.1527495439145157
4428,2004-09-11 06:00:00,2.1527495439145157
4429,2004-09-11 07:00:00,2.1527495439145157
4430,2004-09-11 08:00:00,2.1527495439145157
4431,2004-09-11 09:00:00,2.1527495439145157
4432,2004-09-11 10:00:00,2.1527495439145157
4433,2004-09-11 11:00:00,2.1527495439145157
4434,2004-09-11 12:00:00,2.1527495439145157
4435,2004-09-11 13:00:00,2.1527495439145157
4436,2004-09-11 14:00:00,2.1527495439145157
4437,2004-09-11 15:00:00,2.1527495439145157
4438,2004-09-11 16:00:00,2.1527495439145157
4439,2004-09-11 17:00:00,2.1527495439145157
4440,2004-09-11 18:00:00,2.1527495439145157
4441,2004-09-11 19:00:00,2.1527495439145157
4442,2004-09-11 20:00:00,2.1527495439145157
4443,2004-09-11 21:00:00,2.1527495439145157
4444,2004-09-11 22:00:00,2.1527495439145157
4445,2004-09-11 23:00:00,2.1527495439145157
4446,2004-09-12 00:00:00,2.1527495439145157
4447,2004-09-12 01:00:00,2.1527495439145157
4448,2004-09-12 02:00:00,2.1527495439145157
4449,2004-09-12 03:00:00,2.1527495439145157
4450,2004-09-12 04:00:00,2.1527495439145157
4451,2004-09-12 05:00:00,2.1527495439145157
4452,2004-09-12 06:00:00,2.1527495439145157
4453,2004-09-12 07:00:00,2.1527495439145157
4454,2004-09-12 08:00:00,2.1527495439145157
4455,2004-09-12 09:00:00,2.1527495439145157
4456,2004-09-12 10:00:00,2.1527495439145157
4457,2004-09-12 11:00:00,2.1527495439145157
4458,2004-09-12 12:00:00,2.1527495439145157
4459,2004-09-12 13:00:00,2.1527495439145157
4460,2004-09-12 14:00:00,2.1527495439145157
4461,2004-09-12 15:00:00,2.1527495439145157
4462,2004-09-12 16:00:00,2.1527495439145157
4463,2004-09-12 17:00:00,2.1527495439145157
4464,2004-09-12 18:00:00,2.1527495439145157
4465,2004-09-12 19:00:00,2.1527495439145157
4466,2004-09-12 20:00:00,2.1527495439145157
4467,2004-09-12 21:00:00,2.1527495439145157
4468,2004-09-12 22:00:00,2.1527495439145157
4469,2004-09-12 23:00:00,2.1527495439145157
4470,2004-09-13 00:00:00,2.1527495439145157
4471,2004-09-13 01:00:00,2.1527495439145157
4472,2004-09-13 02:00:00,2.1527495439145157
4473,2004-09-13 03:00:00,2.1527495439145157
4474,2004-09-13 04:00:00,2.1527495439145157
4475,2004-09-13 05:00:00,2.1527495439145157
4476,2004-09-13 06:00:00,2.1527495439145157
4477,2004-09-13 07:00:00,2.1527495439145157
4478,2004-09-13 08:00:00,2.1527495439145157
4479,2004-09-13 09:00:00,2.1527495439145157
4480,2004-09-13 10:00:00,3.1
4481,2004-09-13 11:00:00,2.9
4482,2004-09-13 12:00:00,3.0
4483,2004-09-13 13:00:00,3.0
4484,2004-09-13 14:00:00,2.2
4485,2004-09-13 15:00:00,2.0
4486,2004-09-13 16:00:00,2.3
4487,2004-09-13 17:00:00,3.1
4488,2004-09-13 18:00:00,2.1527495439145157
4489,2004-09-13 19:00:00,6.2
4490,2004-09-13 20:00:00,4.7
4491,2004-09-13 21:00:00,3.0
4492,2004-09-13 22:00:00,2.1
4493,2004-09-13 23:00:00,1.0
4494,2004-09-14 00:00:00,0.8
4495,2004-09-14 01:00:00,0.7
4496,2004-09-14 02:00:00,2.1527495439145157
4497,2004-09-14 03:00:00,2.1527495439145157
4498,2004-09-14 04:00:00,2.1527495439145157
4499,2004-09-14 05:00:00,2.1527495439145157
4500,2004-09-14 06:00:00,2.1527495439145157
4501,2004-09-14 07:00:00,2.1527495439145157
4502,2004-09-14 08:00:00,2.1527495439145157
4503,2004-09-14 09:00:00,2.1527495439145157
4504,2004-09-14 10:00:00,2.1527495439145157
4505,2004-09-14 11:00:00,2.1527495439145157
4506,2004-09-14 12:00:00,2.1527495439145157
4507,2004-09-14 13:00:00,2.1527495439145157
4508,2004-09-14 14:00:00,2.1527495439145157
4509,2004-09-14 15:00:00,2.1527495439145157
4510,2004-09-14 16:00:00,2.1527495439145157
4511,2004-09-14 17:00:00,2.1527495439145157
4512,2004-09-14 18:00:00,2.1527495439145157
4513,2004-09-14 19:00:00,2.1527495439145157
4514,2004-09-14 20:00:00,2.1527495439145157
4515,2004-09-14 21:00:00,2.1527495439145157
4516,2004-09-14 22:00:00,2.1527495439145157
4517,2004-09-14 23:00:00,2.1527495439145157
4518,2004-09-15 00:00:00,2.1527495439145157
4519,2004-09-15 01:00:00,2.1527495439145157
4520,2004-09-15 02:00:00,2.1527495439145157
4521,2004-09-15 03:00:00,2.1527495439145157
4522,2004-09-15 04:00:00,2.1527495439145157
4523,2004-09-15 05:00:00,2.1527495439145157
4524,2004-09-15 06:00:00,2.1527495439145157
4525,2004-09-15 07:00:00,2.1527495439145157
4526,2004-09-15 08:00:00,2.1527495439145157
4527,2004-09-15 09:00:00,2.1527495439145157
4528,2004-09-15 10:00:00,2.1527495439145157
4529,2004-09-15 11:00:00,2.1527495439145157
4530,2004-09-15 12:00:00,2.1527495439145157
4531,2004-09-15 13:00:00,2.1527495439145157
4532,2004-09-15 14:00:00,2.1527495439145157
4533,2004-09-15 15:00:00,2.1527495439145157
4534,2004-09-15 16:00:00,2.1527495439145157
4535,2004-09-15 17:00:00,3.3
4536,2004-09-15 18:00:00,6.1
4537,2004-09-15 19:00:00,6.7
4538,2004-09-15 20:00:00,4.4
4539,2004-09-15 21:00:00,1.9
4540,2004-09-15 22:00:00,1.8
4541,2004-09-15 23:00:00,1.5
4542,2004-09-16 00:00:00,1.6
4543,2004-09-16 01:00:00,0.8
4544,2004-09-16 02:00:00,0.5
4545,2004-09-16 03:00:00,0.7
4546,2004-09-16 04:00:00,0.6
4547,2004-09-16 05:00:00,0.9
4548,2004-09-16 06:00:00,1.4
4549,2004-09-16 07:00:00,4.2
4550,2004-09-16 08:00:00,4.1
4551,2004-09-16 09:00:00,3.6
4552,2004-09-16 10:00:00,2.5
4553,2004-09-16 11:00:00,1.3
4554,2004-09-16 12:00:00,1.7
4555,2004-09-16 13:00:00,2.1
4556,2004-09-16 14:00:00,1.7
4557,2004-09-16 15:00:00,1.9
4558,2004-09-16 16:00:00,2.3
4559,2004-09-16 17:00:00,3.3
4560,2004-09-16 18:00:00,3.5
4561,2004-09-16 19:00:00,3.6
4562,2004-09-16 20:00:00,2.9
4563,2004-09-16 21:00:00,2.0
4564,2004-09-16 22:00:00,1.9
4565,2004-09-16 23:00:00,1.5
4566,2004-09-17 00:00:00,1.1
4567,2004-09-17 01:00:00,0.8
4568,2004-09-17 02:00:00,0.5
4569,2004-09-17 03:00:00,0.4
4570,2004-09-17 04:00:00,0.3
4571,2004-09-17 05:00:00,0.3
4572,2004-09-17 06:00:00,0.5
4573,2004-09-17 07:00:00,2.4
4574,2004-09-17 08:00:00,2.2
4575,2004-09-17 09:00:00,1.4
4576,2004-09-17 10:00:00,1.6
4577,2004-09-17 11:00:00,1.6
4578,2004-09-17 12:00:00,1.6
4579,2004-09-17 13:00:00,2.1
4580,2004-09-17 14:00:00,1.1
4581,2004-09-17 15:00:00,1.6
4582,2004-09-17 16:00:00,2.4
4583,2004-09-17 17:00:00,2.9
4584,2004-09-17 18:00:00,2.7
4585,2004-09-17 19:00:00,3.1
4586,2004-09-17 20:00:00,2.2
4587,2004-09-17 21:00:00,1.5
4588,2004-09-17 22:00:00,1.2
4589,2004-09-17 23:00:00,1.3
4590,2004-09-18 00:00:00,1.4
4591,2004-09-18 01:00:00,0.9
4592,2004-09-18 02:00:00,0.7
4593,2004-09-18 03:00:00,0.6
4594,2004-09-18 04:00:00,2.1527495439145157
4595,2004-09-18 05:00:00,0.5
4596,2004-09-18 06:00:00,0.8
4597,2004-09-18 07:00:00,1.2
4598,2004-09-18 08:00:00,1.1
4599,2004-09-18 09:00:00,1.6
4600,2004-09-18 10:00:00,1.4
4601,2004-09-18 11:00:00,1.2
4602,2004-09-18 12:00:00,1.4
4603,2004-09-18 13:00:00,1.6
4604,2004-09-18 14:00:00,1.1
4605,2004-09-18 15:00:00,1.1
4606,2004-09-18 16:00:00,1.3
4607,2004-09-18 17:00:00,1.5
4608,2004-09-18 18:00:00,2.0
4609,2004-09-18 19:00:00,2.4
4610,2004-09-18 20:00:00,2.0
4611,2004-09-18 21:00:00,1.5
4612,2004-09-18 22:00:00,1.7
4613,2004-09-18 23:00:00,2.5
4614,2004-09-19 00:00:00,2.2
4615,2004-09-19 01:00:00,1.4
4616,2004-09-19 02:00:00,1.2
4617,2004-09-19 03:00:00,1.2
4618,2004-09-19 04:00:00,0.9
4619,2004-09-19 05:00:00,0.5
4620,2004-09-19 06:00:00,0.6
4621,2004-09-19 07:00:00,1.0
4622,2004-09-19 08:00:00,1.3
4623,2004-09-19 09:00:00,1.7
4624,2004-09-19 10:00:00,2.2
4625,2004-09-19 11:00:00,2.1
4626,2004-09-19 12:00:00,2.2
4627,2004-09-19 13:00:00,2.0
4628,2004-09-19 14:00:00,2.0
4629,2004-09-19 15:00:00,1.2
4630,2004-09-19 16:00:00,1.8
4631,2004-09-19 17:00:00,4.3
4632,2004-09-19 18:00:00,3.8
4633,2004-09-19 19:00:00,4.4
4634,2004-09-19 20:00:00,3.8
4635,2004-09-19 21:00:00,1.9
4636,2004-09-19 22:00:00,1.7
4637,2004-09-19 23:00:00,1.8
4638,2004-09-20 00:00:00,1.1
4639,2004-09-20 01:00:00,0.8
4640,2004-09-20 02:00:00,0.7
4641,2004-09-20 03:00:00,0.6
4642,2004-09-20 04:00:00,0.5
4643,2004-09-20 05:00:00,0.5
4644,2004-09-20 06:00:00,0.9
4645,2004-09-20 07:00:00,3.5
4646,2004-09-20 08:00:00,2.1527495439145157
4647,2004-09-20 09:00:00,5.7
4648,2004-09-20 10:00:00,3.5
4649,2004-09-20 11:00:00,3.7
4650,2004-09-20 12:00:00,3.1
4651,2004-09-20 13:00:00,3.0
4652,2004-09-20 14:00:00,2.6
4653,2004-09-20 15:00:00,2.4
4654,2004-09-20 16:00:00,2.6
4655,2004-09-20 17:00:00,5.0
4656,2004-09-20 18:00:00,5.6
4657,2004-09-20 19:00:00,6.5
4658,2004-09-20 20:00:00,4.1
4659,2004-09-20 21:00:00,2.1
4660,2004-09-20 22:00:00,2.0
4661,2004-09-20 23:00:00,1.4
4662,2004-09-21 00:00:00,0.8
4663,2004-09-21 01:00:00,0.8
4664,2004-09-21 02:00:00,0.6
4665,2004-09-21 03:00:00,0.5
4666,2004-09-21 04:00:00,0.4
4667,2004-09-21 05:00:00,0.6
4668,2004-09-21 06:00:00,1.4
4669,2004-09-21 07:00:00,5.6
4670,2004-09-21 08:00:00,7.3
4671,2004-09-21 09:00:00,5.3
4672,2004-09-21 10:00:00,4.4
4673,2004-09-21 11:00:00,3.1
4674,2004-09-21 12:00:00,3.3
4675,2004-09-21 13:00:00,3.8
4676,2004-09-21 14:00:00,2.3
4677,2004-09-21 15:00:00,2.6
4678,2004-09-21 16:00:00,3.2
4679,2004-09-21 17:00:00,5.0
4680,2004-09-21 18:00:00,5.6
4681,2004-09-21 19:00:00,5.4
4682,2004-09-21 20:00:00,4.4
4683,2004-09-21 21:00:00,2.4
4684,2004-09-21 22:00:00,1.5
